evidence_identity_id,source_lane,source_record_id,edition_target_id,evidence_role,measure_class,population_unit,population_low_persons,population_base_persons,population_high_persons,population_definition,reference_year,territory,script_or_mode,source_ids,source_urls,source_locators,additivity_class,overlap_group,disposition,rank_eligible,row_sha256
regional:ASIA_EMPIRICAL_NEED_INPUTS:ja-Jpan-JP:083,ASIA_EMPIRICAL_NEED_INPUTS,ja-Jpan-JP,edition-target:lang:ja-Jpan-JP,REGIONAL_EMPIRICAL_STRATUM,territorial_education_language_exposure_ceiling_published_in_thousands,persons,,,123802000,"Statistics Bureau 2024 total resident population, published in thousands, retained only as a national Japanese-curriculum exposure ceiling; not a Japanese ability, reader or script-competence count.",2024,Japan,spoken/written Japanese; Jpan kanji and kana; competence unmeasured by population source,ASIA_610806419013;ASIA_2ACB64916A98;ASIA_11D94F15CB7A;ASIA_CFB41AA2BCF8;ASIA_66890A43D9E6;ASIA_F8F356BD1B2F;ASIA_3391AFAEC010;ASIA_DB0DDF9B87D9;ASIA_8CD867D47230;ASIA_767270E01001;ASIA_39FBA6D61934;ASIA_4B352E5C6D63;ASIA_922A9A623183,https://www.stat.go.jp/english/data/jinsui/2024np/index.html;https://www.mext.go.jp/component/a_menu/education/micro_detail/__icsFiles/afieldfile/2011/04/11/1298356_2.pdf;https://www.mext.go.jp/b_menu/houdou/31/09/1421569_00007.htm;https://www.mext.go.jp/b_menu/toukei/chousa01/kihon/kekka/k_detail/2025.htm;https://www.oecd.org/en/publications/pisa-2022-results-volume-i-and-ii-country-notes_ed6fbcc5-en/japan_f7d7daad-en.html;https://www.oecd.org/en/publications/2024/12/survey-of-adults-skills-2023-country-notes_df7b4a60/japan_c63b2ef1.html;https://www.jstage.jst.go.jp/browse/-char/en;https://www.ndl.go.jp/en/aboutus/outline/numerically.html;https://www.soumu.go.jp/johotsusintokei/statistics/statistics05.html;https://open.umn.edu/opentextbooks/textbooks.json?language=jpn;https://directory.doabooks.org/rest/search?query=dc.language:%22Japanese%22&limit=100&expand=metadata;https://www.mext.go.jp/content/20260618-mxt-kyouiku01-000050518_1.pdf;https://www.mext.go.jp/content/20260525-mxt_kyokoku-000049811_2.pdf,"Statistics Bureau 2024 resident/nationality tables and thousand-person units; MEXT curriculum, pupil-support result and enrolment; OECD PISA/PIAAC; MEXT English thresholds; bounded J-STAGE/NDL/ICT/catalog endpoints.","Nationality and residence are separate definitions, not uncertainty bounds. Published population units are thousands. School support, tertiary enrolment, PIAAC and resource inventories are nonadditive endpoints.",,ATTACHED_TO_EXISTING_EDITION,false,0788eb10839c14a0595086b25a3e2e2f861416edd788499d393fa31af3ca928c
regional:ASIA_EMPIRICAL_NEED_INPUTS:jv-ID:084,ASIA_EMPIRICAL_NEED_INPUTS,jv-ID,,REGIONAL_EMPIRICAL_STRATUM,census_home_daily_language_age5plus_point_count,persons,,68044660,,BPS 2010 census point count of people age 5+ in the BPS Javanese category using it as the daily language at home; irrespective of Latin or Javanese script.,2010,Indonesia,spoken/home daily language; script not measured,ASIA_552796946DC9;ASIA_EB59D2619EC1;ASIA_260DFA0745B4;ASIA_500B7047CCE7,https://www.bps.go.id/en/publication/2012/05/23/55eca38b7fe0830834605b35/nationality--ethnicity--religion--and-dailylanguage-of-indonesian-population.html;https://sensus.bps.go.id/topik/tabular/sp2022/196/1/0;https://documents1.worldbank.org/curated/en/099082924151529593/pdf/P17920918b1c2f0f61abb41e1a5d85e5dd2.pdf;https://www.bps.go.id/en/publication/2025/08/29/beaa2be400eda6ce6c636ef8/telecommunication-statistics-in-indonesia-2024.html,"BPS 2010 Table L4.1 p47, Javanese 68044660; SP2022 Indonesian ability TOTAL; national World Bank brief and BPS ICT tables only as contexts.","The point is exact for the old census home/daily-language construct only; it is not all speakers, L1, current ability or script literacy. Equal low/base/high fields and the Latn tag are removed.",,EVIDENCE_ONLY_CONTEXT,false,56173963e0161e8ee9d351e4d2c31d3cf0745367ca513215bd316f3da84bd27d
regional:ASIA_EMPIRICAL_NEED_INPUTS:ko-Kore-KP:085,ASIA_EMPIRICAL_NEED_INPUTS,ko-Kore-KP,edition-target:regional:ko-Kore-KP,REGIONAL_EMPIRICAL_STRATUM,model_based_territorial_population_projection_point_context,persons,,26571036,,"UNICEF-displayed 2025 population projection based on UN WPP 2022; not an observed population, Korean-language count or upper bound.",2025 projection,Democratic People's Republic of Korea,spoken/written North Korean standard; Chosŏn'gŭl; competence unmeasured,ASIA_7321CAC7E2EE;ASIA_7C7372155B26;ASIA_55D84CF49B30;ASIA_EAFCC14AE490,https://data.unicef.org/sdgs/country/prk/;https://data.worldbank.org/indicator/EG.ELC.ACCS.ZS?locations=KP;https://datahub.itu.int/data/?e=PRK;https://www.ames.ox.ac.uk/korean,UNICEF page population overview and 2017 learning indicators; World Bank 2023 electricity record; ITU 2024 dashboard; Oxford global context.,"The projection is not observed and carries no row-specific interval here. Old learning indicators, telecom values and global Korean context do not yield a language/resource denominator.",,NEW_EDITION_EVIDENCE,false,ae5eb4a7d7ebcb7708f2ab70e7338e3960a98948704c448d09bf0fd6c5abdab7
regional:ASIA_EMPIRICAL_NEED_INPUTS:ko-Kore-KR:086,ASIA_EMPIRICAL_NEED_INPUTS,ko-Kore-KR,,REGIONAL_EMPIRICAL_STRATUM,territorial_education_language_exposure_ceiling_published_in_thousands,persons,,,51817000,"Official 2025 register-census total resident estimate, published in thousands, retained only as a South Korean education-language exposure ceiling; not a Korean-language or script-competence count.",2025-11-01,Republic of Korea,spoken/written South Korean standard; Hangul/Hanja (Kore); script competence unmeasured,ASIA_A1263098CA28;ASIA_9B8793BE9527;ASIA_413400DFDCA6;ASIA_EB167E9C882D;ASIA_62CB247ADE56;ASIA_EAFCC14AE490;ASIA_75A9382D53D6;ASIA_B0B9D3E2D9F2,https://www.oecd.org/en/publications/pisa-2022-results-volume-i-and-ii-country-notes_ed6fbcc5-en/korea_4e0cc43a-en.html;https://www.moe.go.kr/boardCnts/viewRenew.do?boardID=294&boardSeq=99138&lev=0&m=020402&opType=N&page=1&s=moe&searchType=null&statusYN=W;https://www.nkis.re.kr/subject_view1.do?eoSeq=0&otpId=OTP_0000000000015021&otpSeq=0;https://datahub.itu.int/data/?e=KOR;https://www.kocw.net/;https://www.ames.ox.ac.uk/korean;https://mods.go.kr/board.es?act=view&bid=203&list_no=446219&mid=a10301010000&nPage=1&ref_bid=&tag=;https://mods.go.kr/boardDownload.es?bid=203&list_no=446219&seq=11,MODS 2025 register-census resident/national/foreigner figures and thousand-person publication units; OECD PISA; MOE/KICE Grade 11 NAEA; ITU; KOCW; Oxford global context.,"Nationality and total residence are separate constructs, not an interval. Published counts are in thousands. ROK, DPRK and global Korean contexts overlap and are never added.",,EVIDENCE_ONLY_CONTEXT,false,60f9b7333f30eed24ab26225d5f9d9394bc80603b073a26ad54ab12aeee18121
regional:ASIA_EMPIRICAL_NEED_INPUTS:mey-Arab-MR:087,ASIA_EMPIRICAL_NEED_INPUTS,mey-Arab-MR,edition-target:lang:mey-Arab-MR,REGIONAL_EMPIRICAL_STRATUM,no_compatible_direct_variety_person_denominator,persons,,,,No comparable exact Hassaniya person denominator is established in this bundle.,current evidence review,Mauritania and Western Sahara contexts,spoken Hassaniya; script practices unmeasured,ASIA_FB5A2B3A6E71,https://documents1.worldbank.org/curated/en/517851626203470278/pdf/Effective-Language-of-Instruction-Policies-for-Learning.pdf,World Bank LOI report Box 4 p31 and surrounding discussion distinguish MSA from colloquial Arabic types.,Mauritania/Western Sahara geography and displacement/status require separate evidence; no umbrella inheritance.,,ATTACHED_TO_EXISTING_EDITION,false,da0f2f6f43c31fe633b12a4c543aa3f09af5ad288594bb145a3b9a7f6dd566da
regional:ASIA_EMPIRICAL_NEED_INPUTS:mr-Deva-IN:088,ASIA_EMPIRICAL_NEED_INPUTS,mr-Deva-IN,edition-target:lang:mr-Deva-IN,REGIONAL_EMPIRICAL_STRATUM,raw_census_mother_tongue_return_not_script_readership,persons,82801140,82801140,82801140,Raw Marathi mother-tongue return; scheduled-language total is 83026680.,2011,India,spoken/written Marathi target; Devanagari; population source does not measure script literacy,ASIA_AE7629DAC814;ASIA_C8095E9B813E;ASIA_5AD512572DA1;ASIA_F358D43B8DE2;ASIA_84E85FF94377;ASIA_25B978A75B75,https://censusindia.gov.in/nada/index.php/catalog/10191;https://www.censusindia.gov.in/nada/index.php/catalog/10262;https://censusindia.gov.in/nada/index.php/catalog/10262/download/13374/DDW-C17-0000.XLSX;https://asercentre.org/wp-content/uploads/2022/12/ASER_2024_Final-Report_13_2_24-1.pdf;https://india.khanacademy.org/;https://support.khanacademy.org/hc/en-us/articles/226457308-What-languages-is-Khan-Academy-available-in,C-16 raw Marathi; C-17 Marathi; ASER Maharashtra table and digital-access chapter.,Raw/scheduled mismatch; outcomes and devices not language-disaggregated; resource completeness unknown. The person count is exact only for the reported mother-tongue construct and does not enumerate script literacy or tested proficiency.,,ATTACHED_TO_EXISTING_EDITION,false,94908f8f9b9305a427bd1cabd58767c3967b96505da35e3a7a69de76c6a339db
regional:ASIA_EMPIRICAL_NEED_INPUTS:my-Mymr-MM:089,ASIA_EMPIRICAL_NEED_INPUTS,my-Mymr-MM,edition-target:lang:my-Mymr-MM,REGIONAL_EMPIRICAL_STRATUM,model_based_de_facto_midyear_population_point_context,persons,,54500091,,"WDI 2024 de facto midyear population model estimate; territorial context only, not Burmese users/readers or an upper bound.",2024,Myanmar,spoken/written Burmese/Myanmar; Myanmar script; competence unmeasured,ASIA_759351FA76E9;ASIA_B959004395E8;ASIA_99EF1189B839;ASIA_4D817AB19C6E;ASIA_E28E23F01DBE;ASIA_5BB789ABEF06;ASIA_49B48F2B0F14,https://api.worldbank.org/v2/country/MMR/indicator/SP.POP.TOTL?date=2024&format=json;https://documents1.worldbank.org/curated/en/099070124012035856/pdf/P50066314cb91a0d4199041567b48f877da.pdf;https://documents1.worldbank.org/curated/en/099111224114516735/pdf/P180073-0beb4782-f0f8-4483-ae8a-5417542ace40.pdf;https://www.unicef.org/myanmar/learning;https://www.unicef.org/myanmar/sites/unicef.org.myanmar/files/2019-05/Myanmar%20Country%20Report_Language%2C%20Education%20and%20Social%20Cohesion%20%28LESE%29%20Initiative.pdf;https://datahub.itu.int/data/?e=MMR;https://databank.worldbank.org/metadataglossary/millennium-development-goals/series/SP.POP.TOTL,WDI API 2024 point and WDI de facto/model metadata; World Bank MSPS phone-survey Table 4 pp5-6 linguistic sample composition; education/UNICEF/ITU national context.,"WDI model point, phone-survey composition, education crisis, connectivity and Myanmar-script literacy are incompatible constructs. No macro or territorial figure is inherited as a Burmese population.",,ATTACHED_TO_EXISTING_EDITION,false,195e321301fffb04e08076f158f2567cde72a7feae4fc40a99d9e0a8757557d5
regional:ASIA_EMPIRICAL_NEED_INPUTS:nan-Hant-TW:090,ASIA_EMPIRICAL_NEED_INPUTS,nan-Hant-TW,edition-target:lang:nan-Hant-TW,REGIONAL_EMPIRICAL_STRATUM,census_current_language_use_primary_or_secondary,persons reporting the language as current primary or secondary communication language,18728839,18728839,18728839,"DGBAS 2020 estimate: 6,897,535 current primary-use plus 11,831,304 current secondary-use Taiwanese among resident nationals aged 6+.",2020-11-08,Taiwan; resident nationals aged 6+ census universe,spoken Taigi; Traditional Han and standardized romanization delivery arms must be separately audited,ASIA_TWN_DGBAS_CENSUS_2020_LANG,https://ws.dgbas.gov.tw/001/Upload/463/relfile/11065/230300/t006.xlsx,DGBAS Table 6 Grand Total row; primary-use and secondary-use columns; primary-or-secondary values are transparent sums within each named language.,"Primary and secondary language categories overlap across languages and must not be summed. The estimates are current communication use, not mother tongue, proficiency, literacy, ethnicity, or educational need.",,ATTACHED_TO_EXISTING_EDITION,false,8e948994b79a4bb880abfd18b2e6adf06c79a07bb820f6eb439b41ffc315a3ca
regional:ASIA_EMPIRICAL_NEED_INPUTS:pa-Arab-PK:091,ASIA_EMPIRICAL_NEED_INPUTS,pa-Arab-PK,,REGIONAL_EMPIRICAL_STRATUM,Punjabi_L1_ceiling_for_unmeasured_Shahmukhi_literacy_detailed_demographic_universe,persons,,,88915544,"2023 Census Punjabi mother-tongue count in the detailed-demographic table universe, retained only as a maximum language-community context for an unmeasured Shahmukhi target.",2023,Pakistan,Punjabi Shahmukhi resource target; census count is mother tongue only and does not measure script literacy,ASIA_AFF2CFE5FD3E;ASIA_C108F664359D;ASIA_C088EAEF37B1;ASIA_FCFD0EBD2874;ASIA_0F8C359A9A6A;ASIA_EF1BA0A15BE2,https://www.pbs.gov.pk/sites/default/files/population/2023/tables/table_11_national.pdf;https://www.pbs.gov.pk/sites/default/files/population/2023/reports/National%20Census%20Report-2023.pdf;https://documents1.worldbank.org/curated/en/099101209232420036/pdf/IDU1ca74c9b413720148e11bf511415daadb8202.pdf;https://pie.gov.pk/SiteImage/Publication/PES-Final%20Report%2016Mb.pdf;https://aserpakistan.org/document/2024/aser_national_2023.pdf;https://www.pbs.gov.pk/wp-content/uploads/2020/07/HIES_Report_2024-25-Social-indicators-Reportupdated.pdf,PBS Table 11 and National Census Report scope; World Bank language-of-instruction report; PIE PES; ASER; HIES. None supplies a Shahmukhi literacy cross-tab.,"Language count is only a ceiling for Shahmukhi. No script literacy, learning, academic-overlap or resource inventory denominator.",,EVIDENCE_ONLY_CONTEXT,false,db935f987098bef5e568606af8735f28046c156c2904494b5548b83b1a5c7e4b
regional:ASIA_EMPIRICAL_NEED_INPUTS:pa-Guru-IN:092,ASIA_EMPIRICAL_NEED_INPUTS,pa-Guru-IN,edition-target:lang:pa-Guru-IN,REGIONAL_EMPIRICAL_STRATUM,Punjabi_L1_ceiling_for_unmeasured_Gurmukhi_literacy_not_script_readership,persons,,,31144095,The 2011 raw Punjabi/Panjabi mother-tongue return is retained only as a maximum language-community context because the census does not enumerate Gurmukhi literacy.,2011,India,Punjabi Gurmukhi resource target; census count is language-only and does not measure script literacy,ASIA_AE7629DAC814;ASIA_C8095E9B813E;ASIA_5AD512572DA1;ASIA_F358D43B8DE2;ASIA_84E85FF94377;ASIA_25B978A75B75,https://censusindia.gov.in/nada/index.php/catalog/10191;https://www.censusindia.gov.in/nada/index.php/catalog/10262;https://censusindia.gov.in/nada/index.php/catalog/10262/download/13374/DDW-C17-0000.XLSX;https://asercentre.org/wp-content/uploads/2022/12/ASER_2024_Final-Report_13_2_24-1.pdf;https://india.khanacademy.org/;https://support.khanacademy.org/hc/en-us/articles/226457308-What-languages-is-Khan-Academy-available-in,C-16 raw Punjabi return and Statement 1; C-17 Punjabi umbrella; ASER digital context; Khan language selector inspected in bounded resource audit.,"The ceiling is a language count, not Gurmukhi readership. C-17 has a broader taxonomy and no script. Resource completeness is unknown. The person count is exact only for the reported mother-tongue construct and does not enumerate script literacy or tested proficiency.",,ATTACHED_TO_EXISTING_EDITION,false,77dcbacdad376183c08b943e994a542c06ce9e62ebb68d931648034adde7a3e3
regional:ASIA_EMPIRICAL_NEED_INPUTS:pes-Arab-IR:093,ASIA_EMPIRICAL_NEED_INPUTS,pes-Arab-IR,edition-target:lang:pes-Arab-IR,REGIONAL_EMPIRICAL_STRATUM,territorial_national_schooling_exposure_ceiling,persons,,,91567738,World Bank 2024 all-resident population estimate retained only as a maximum national-schooling exposure context; not a direct Persian speaker or Perso-Arabic reader count.,2024,Iran,Perso-Arabic,ASIA_81FCA16F83B7;ASIA_59DC2F64AEFB;ASIA_EC7D5FCE5DA6;ASIA_49BA0A23C8B3;ASIA_BDA0C85F4DB7;ASIA_F09DB3CF1763,https://data.worldbank.org/indicator/SP.POP.TOTL?locations=IR;https://doi.org/10.3390/computers13080212;https://download.uis.unesco.org/SDG4/SDG4-Profile-Iran%20(Islamic%20Republic%20of).pdf;https://datahub.itu.int/data/?e=IRN&i=11624;https://data.worldbank.org/indicator/EG.ELC.ACCS.ZS?locations=IR;https://samanketab.roshdmag.ir/fa/article/26678/%D9%BE%D8%A7%DB%8C%DA%AF%D8%A7%D9%87-%DA%A9%D8%AA%D8%A7%D8%A8-%D9%87%D8%A7%DB%8C-%D8%AF%D8%B1%D8%B3%DB%8C,WDI 2024 population estimate; 2024 NLP review abstract rounded context; current UIS SDG4 trend/profile values with years/model status; ITU indicator 11624; WDI electricity; official Roshd article and redistribution warning.,"The WDI figure is an all-resident context, not a Persian population. The 110m NLP-review context spans standards/scripts without allocation. UIS indicators mix dated/modelled endpoints and are stated with their years.",,ATTACHED_TO_EXISTING_EDITION,false,25f27005a0f9b0f25263b352399f07cdc7b21244e20845b157204fcb7ab6d8e2
regional:ASIA_EMPIRICAL_NEED_INPUTS:pga-SS:094,ASIA_EMPIRICAL_NEED_INPUTS,pga-SS,,REGIONAL_EMPIRICAL_STRATUM,no_compatible_direct_variety_person_denominator,persons,,,,No comparable exact Juba-Arabic person denominator is established in this bundle.,current evidence review,South Sudan,spoken Juba Arabic; Arabic/Latin writing practices not fixed by population evidence,ASIA_FB5A2B3A6E71,https://documents1.worldbank.org/curated/en/517851626203470278/pdf/Effective-Language-of-Instruction-Policies-for-Learning.pdf,World Bank LOI report Box 4 p31 and surrounding discussion distinguish MSA from colloquial Arabic types.,"Juba Arabic is a separate contact-language target, not silently MSA or an ordinary national dialect.",,EVIDENCE_ONLY_CONTEXT,false,696f337920160315b259149ce892201001cf9789be6cf9127594aeff2d2511d1
regional:ASIA_EMPIRICAL_NEED_INPUTS:prs-Arab-AF:095,ASIA_EMPIRICAL_NEED_INPUTS,prs-Arab-AF,edition-target:lang:prs-Arab-AF,REGIONAL_EMPIRICAL_STRATUM,no_denominator_compatible_population_estimate,persons,,,,No national person count compatible with the exact Dari native-language share and reference year was verified.,2019 survey context,Afghanistan,Perso-Arabic,ASIA_2EB6AB7BBCE9;ASIA_AB580216B702;ASIA_898D7AA447D0;ASIA_4807CAF4ACCE;ASIA_7BB3D8E9A472;ASIA_5F22574862B2,https://asiafoundation.org/wp-content/uploads/2020/05/Afghanistan_2019-Model-Disability-Survey.pdf;https://www.unicef.org/afghanistan/reports/afghanistan-multiple-indicator-cluster-survey-mics-2022-2023;https://www.unicef.org/afghanistan/media/9186/file/Afghanistan%20MICS%202022-2203.pdf;https://www.unicef.org/afghanistan/documents/afghanistan-education-situation-report-2025;https://www.unicef.org/afghanistan/media/12691/file/Report_AFG_Education_PRINT_final-.pdf.pdf;https://datahub.itu.int/data/?e=AFG&i=11624,MDS Figure 10 p49 and Table 6 pp54-55; MICS Table LN.4.1 pp195-197; UNICEF Education Situation Report 2025 exact cohorts; ITU indicator 11624.,"Population remains null: adult survey shares lack a compatible person total, share uncertainty and age crosswalk. Figure/Table discrepancy is not silently rounded away; education/connectivity are national conflict-sensitive endpoints.",,ATTACHED_TO_EXISTING_EDITION,false,a869a05a03d6337099e342d04e138de509cf0efef08176e67bcb21fd6849e116
regional:ASIA_EMPIRICAL_NEED_INPUTS:ru-Cyrl-RU-ability:096,ASIA_EMPIRICAL_NEED_INPUTS,ru-Cyrl-RU-ability,edition-target:lang:ru-Cyrl-RU,REGIONAL_EMPIRICAL_STRATUM,exact_census_reported_language_ability_count,persons,,134319233,,"Rosstat count of people reporting ability in Russian; separate from daily use and not a literacy, L1 or academic-proficiency count.",2020 Census; reference date 2021-10-01,Russian Federation,reported language endpoint; Cyrillic literacy and academic competence not separately measured,ASIA_8494F662F55E;ASIA_498C388D8FFE,https://rosstat.gov.ru/vpn/2020/Tom5_Nacionalnyj_sostav_i_vladenie_yazykami;https://www.unesco.org/sites/default/files/medias/fichiers/2024/06/0606_russian%20language.pdf,"Rosstat 2020 Census Volume 5 Table 4, Russian Federation total row; UNESCO global >250m context only.",Ability and daily use overlap and are not additive. The response count is exact for its census construct only and does not allocate global speakers or script literacy.,,NEW_EDITION_EVIDENCE,false,f34be1951d736b9c8b5fbed633360f0b8eac5baaabba8857d1922ae6772bb24e
regional:ASIA_EMPIRICAL_NEED_INPUTS:ru-Cyrl-RU-daily:097,ASIA_EMPIRICAL_NEED_INPUTS,ru-Cyrl-RU-daily,edition-target:lang:ru-Cyrl-RU,REGIONAL_EMPIRICAL_STRATUM,exact_census_reported_daily_language_use_count,persons,,132317159,,"Rosstat count of people reporting daily use of Russian; separate from reported ability and not a literacy, L1 or academic-proficiency count.",2020 Census; reference date 2021-10-01,Russian Federation,reported language endpoint; Cyrillic literacy and academic competence not separately measured,ASIA_8494F662F55E;ASIA_498C388D8FFE,https://rosstat.gov.ru/vpn/2020/Tom5_Nacionalnyj_sostav_i_vladenie_yazykami;https://www.unesco.org/sites/default/files/medias/fichiers/2024/06/0606_russian%20language.pdf,"Rosstat 2020 Census Volume 5 Table 4, Russian Federation total row; UNESCO global >250m context only.","Daily use is nested/overlapping with reported ability and cannot be added. Modality, script literacy, home use and academic proficiency are not separated.",,NEW_EDITION_EVIDENCE,false,d759558294707b6c115a76ef84570e4f74995cda0ca86809bc0d34f7f92d1f91
regional:ASIA_EMPIRICAL_NEED_INPUTS:shu-Arab-TD:098,ASIA_EMPIRICAL_NEED_INPUTS,shu-Arab-TD,edition-target:lang:shu-Arab-TD,REGIONAL_EMPIRICAL_STRATUM,no_compatible_direct_variety_person_denominator,persons,,,,No comparable exact Chadian-Arabic person denominator is established in this bundle.,current evidence review,Chad,spoken Chadian Arabic; script practices unmeasured,ASIA_FB5A2B3A6E71,https://documents1.worldbank.org/curated/en/517851626203470278/pdf/Effective-Language-of-Instruction-Policies-for-Learning.pdf,World Bank LOI report Box 4 p31 and surrounding discussion distinguish MSA from colloquial Arabic types.,Chadian multilingual context remains separate; no MSA/umbrella inheritance.,,ATTACHED_TO_EXISTING_EDITION,false,3fdd5d40ffe0783811634c4bf3898b752f70a3232008efe0e2c73d6152e5b278
regional:ASIA_EMPIRICAL_NEED_INPUTS:su-ID:099,ASIA_EMPIRICAL_NEED_INPUTS,su-ID,,REGIONAL_EMPIRICAL_STRATUM,census_home_daily_language_age5plus_point_count,persons,,32412752,,BPS 2010 census point count of people age 5+ in the BPS Sundanese category using it as the daily language at home; irrespective of Latin or Sundanese script.,2010,Indonesia,spoken/home daily language; script not measured,ASIA_552796946DC9;ASIA_EB59D2619EC1;ASIA_260DFA0745B4;ASIA_500B7047CCE7,https://www.bps.go.id/en/publication/2012/05/23/55eca38b7fe0830834605b35/nationality--ethnicity--religion--and-dailylanguage-of-indonesian-population.html;https://sensus.bps.go.id/topik/tabular/sp2022/196/1/0;https://documents1.worldbank.org/curated/en/099082924151529593/pdf/P17920918b1c2f0f61abb41e1a5d85e5dd2.pdf;https://www.bps.go.id/en/publication/2025/08/29/beaa2be400eda6ce6c636ef8/telecommunication-statistics-in-indonesia-2024.html,"BPS 2010 Table L4.1 p47, Sundanese 32412752; later Indonesian ability/learning/ICT only as contexts.","The point is exact for the old census home/daily-language construct only; it is not all speakers, L1, current ability or script literacy. Equal low/base/high fields and the Latn tag are removed.",,EVIDENCE_ONLY_CONTEXT,false,9a53d7e0dad44988841560160feef562da056f428d299067f921c4a4b803fc44
regional:ASIA_EMPIRICAL_NEED_INPUTS:ta-Taml-IN:100,ASIA_EMPIRICAL_NEED_INPUTS,ta-Taml-IN,edition-target:lang:ta-Taml-IN,REGIONAL_EMPIRICAL_STRATUM,raw_census_mother_tongue_return_not_script_readership,persons,68888839,68888839,68888839,Raw Tamil mother-tongue return; scheduled-language total is 69026881.,2011,India,spoken/written Tamil target; Tamil script; population source does not measure script literacy,ASIA_AE7629DAC814;ASIA_C8095E9B813E;ASIA_5AD512572DA1;ASIA_F358D43B8DE2;ASIA_25B978A75B75,https://censusindia.gov.in/nada/index.php/catalog/10191;https://www.censusindia.gov.in/nada/index.php/catalog/10262;https://censusindia.gov.in/nada/index.php/catalog/10262/download/13374/DDW-C17-0000.XLSX;https://asercentre.org/wp-content/uploads/2022/12/ASER_2024_Final-Report_13_2_24-1.pdf;https://support.khanacademy.org/hc/en-us/articles/226457308-What-languages-is-Khan-Academy-available-in,C-16 raw Tamil return; C-17 Tamil row; ASER Tamil Nadu state table.,Census old; raw and scheduled denominators differ; learning/device figures lack language cross-tabs; OER completeness unknown. The person count is exact only for the reported mother-tongue construct and does not enumerate script literacy or tested proficiency.,,ATTACHED_TO_EXISTING_EDITION,false,c68c1552e4b1ccfc6313fa951dc2f438b4720288268ae1231ac3001fdfac576f
regional:ASIA_EMPIRICAL_NEED_INPUTS:ta-Taml-LK:101,ASIA_EMPIRICAL_NEED_INPUTS,ta-Taml-LK,edition-target:lang:ta-Taml-LK,REGIONAL_EMPIRICAL_STRATUM,Tamil_named_ethnicity_core_context_not_language_denominator,persons,,,,No direct Tamil-user or Tamil-script reader population is entered. The 2024 census count 3281987 for Sri Lanka Tamil plus Indian/Malaiyaga Tamil is an ethnicity core only and is not a ceiling because Tamil literacy extends to other ethnic groups.,2024,Sri Lanka,"spoken/written Tamil target; Tamil script; cited population context is ethnicity, not language or script literacy",ASIA_95499A5B4526;ASIA_03CC696CA42B;ASIA_2C7E3E94D496;ASIA_87EDA21F0512,https://www.statistics.gov.lk/Resource/en/Population/CPH_2024/CPH2024_Final_Eng.pdf;https://moe.gov.lk/wp-content/uploads/2025/12/School_Census-2024_Summary-Report-V2.pdf;https://www.statistics.gov.lk/Resource/en/ComputerLiteracy/Bulletins/AnnualBuletinComputerLiteracy-2024.pdf;https://e-thaksalawa.moe.gov.lk/lcms/?lang=ta_lk,CPH 2024 Tables 6.1.8 and 7.11; School Census 2024 Tamil-medium and bilingual pupils; Computer Literacy Bulletin Tamil-literate respondent context; bounded E-thaksalawa Tamil route.,"Ethnicity, language literacy, school medium, platform inventory and ICT survey respondents are distinct. The former 3281987 high field was not a valid upper bound and is removed.",,ATTACHED_TO_EXISTING_EDITION,false,188829724966d9fa4702e80a0304cb70576f7c2b1e53c10c46b83970c2924112
regional:ASIA_EMPIRICAL_NEED_INPUTS:te-Telu-IN:102,ASIA_EMPIRICAL_NEED_INPUTS,te-Telu-IN,edition-target:lang:te-Telu-IN,REGIONAL_EMPIRICAL_STRATUM,raw_census_mother_tongue_return_not_script_readership,persons,80912459,80912459,80912459,Raw Telugu mother-tongue return. The broader scheduled-language total is 81127740 and is kept separate.,2011,India,spoken/written Telugu target; Telugu script; population source does not measure script literacy,ASIA_AE7629DAC814;ASIA_C8095E9B813E;ASIA_5AD512572DA1;ASIA_F358D43B8DE2;ASIA_25B978A75B75,https://censusindia.gov.in/nada/index.php/catalog/10191;https://www.censusindia.gov.in/nada/index.php/catalog/10262;https://censusindia.gov.in/nada/index.php/catalog/10262/download/13374/DDW-C17-0000.XLSX;https://asercentre.org/wp-content/uploads/2022/12/ASER_2024_Final-Report_13_2_24-1.pdf;https://support.khanacademy.org/hc/en-us/articles/226457308-What-languages-is-Khan-Academy-available-in,C-16 raw Telugu return and scheduled total; C-17 Telugu row; ASER state tables Andhra Pradesh and Telangana.,Raw and scheduled counts are different constructs. State learning and national device measures lack language cross-tabs. Resource audit incomplete. The person count is exact only for the reported mother-tongue construct and does not enumerate script literacy or tested proficiency.,,ATTACHED_TO_EXISTING_EDITION,false,38c766970ada79f18902ab4729eae9c703f8f6086a46635677825e74d4684421
