roster_target_id,prior_specification_id,canon_id,package_id,draw_count,standard_compute_p05_fecu,standard_compute_p50_fecu,standard_compute_p95_fecu,interval_semantics
lang:swc-Latn-CD:variety:katanga-lubumbashi-congo-swahili,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-NAMED-SIGN,1024,7443153.900769,9044949.748884,11123169.880385,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:katanga-lubumbashi-congo-swahili,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-TEXT,1024,5423087.334403,6290956.104344,7416956.244321,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-ACCESSIBLE-PUBLICATION,1024,361867.433257,413976.746419,496858.462378,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-AUDIO,1024,435475.056430,520083.835517,654657.107941,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-CAPTIONS,1024,429526.668687,514686.286179,650135.686679,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-COMPLETE-ACCESS,1024,678138.272432,839864.428291,1097095.631310,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-NAMED-SIGN,1024,460558.913830,556735.299433,709707.261446,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-TEXT,1024,336429.933257,388539.246419,471420.962378,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-ACCESSIBLE-PUBLICATION,1024,1447469.733028,1655906.985675,1987433.849511,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-AUDIO,1024,1741900.225718,2080335.342066,2618628.431763,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-CAPTIONS,1024,1718106.674747,2058745.144717,2600542.746716,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-COMPLETE-ACCESS,1024,2712553.089727,3359457.713164,4388382.525240,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-NAMED-SIGN,1024,1842235.655319,2226941.197731,2838829.045784,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-TEXT,1024,1345719.733028,1554156.985675,1885683.849511,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-ACCESSIBLE-PUBLICATION,1024,5789878.932112,6623627.942699,7949735.398045,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-AUDIO,1024,6967600.902871,8321341.368264,10474513.727049,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-CAPTIONS,1024,6872426.698985,8234980.578867,10402170.986863,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-COMPLETE-ACCESS,1024,10850212.358909,13437830.852656,17553530.100958,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-NAMED-SIGN,1024,7368942.621277,8907764.790923,11355316.183136,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-TEXT,1024,5382878.932112,6216627.942699,7542735.398045,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-ACCESSIBLE-PUBLICATION,1024,362920.107347,415908.335175,483660.283174,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-AUDIO,1024,437184.260872,523220.114934,633227.506189,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-CAPTIONS,1024,431247.000762,517842.984083,628566.569291,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-COMPLETE-ACCESS,1024,681405.345506,845859.295720,1056133.840462,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-NAMED-SIGN,1024,462501.798567,560300.367052,685347.831330,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-TEXT,1024,337482.607347,390470.835175,458222.783174,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-ACCESSIBLE-PUBLICATION,1024,1451680.429388,1663633.340699,1934641.132696,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-AUDIO,1024,1748737.043486,2092880.459737,2532910.024755,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-CAPTIONS,1024,1724988.003047,2071371.936331,2514266.277163,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-COMPLETE-ACCESS,1024,2725621.382024,3383437.182878,4224535.361846,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-NAMED-SIGN,1024,1850007.194267,2241201.468208,2741391.325319,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-TEXT,1024,1349930.429388,1561883.340699,1832891.132696,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-ACCESSIBLE-PUBLICATION,1024,5806721.717551,6654533.362794,7738564.530782,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-AUDIO,1024,6994948.173943,8371521.838947,10131640.099020,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-CAPTIONS,1024,6899952.012187,8285487.745322,10057065.108651,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-COMPLETE-ACCESS,1024,10902485.528094,13533748.731512,16898141.447382,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-NAMED-SIGN,1024,7400028.777066,8964805.872832,10965565.301275,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-TEXT,1024,5399721.717551,6247533.362794,7331564.530782,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-ACCESSIBLE-PUBLICATION,1024,363146.329597,418684.651778,488907.610951,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-AUDIO,1024,437551.573108,527727.960920,641747.480255,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-CAPTIONS,1024,431616.704354,522380.178024,637142.011937,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-COMPLETE-ACCESS,1024,682107.447542,854475.855494,1072419.415889,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-NAMED-SIGN,1024,462919.329273,565424.520106,695032.645599,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-TEXT,1024,337708.829597,393247.151778,463470.110951,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-ACCESSIBLE-PUBLICATION,1024,1452585.318388,1674738.607111,1955630.443805,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-AUDIO,1024,1750206.292433,2110911.843679,2566989.921018,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-CAPTIONS,1024,1726466.817417,2089520.712096,2548568.047750,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-COMPLETE-ACCESS,1024,2728429.790167,3417903.421977,4289677.663556,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-NAMED-SIGN,1024,1851677.317093,2261698.080424,2780130.582399,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-TEXT,1024,1350835.318388,1572988.607111,1853880.443805,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-ACCESSIBLE-PUBLICATION,1024,5810341.273550,6698954.428444,7822521.775221,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-AUDIO,1024,7000825.169730,8443647.374717,10267959.684071,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-CAPTIONS,1024,6905867.269665,8358082.848382,10194272.191000,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-COMPLETE-ACCESS,1024,10913719.160665,13671613.687906,17158710.654223,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-NAMED-SIGN,1024,7406709.268370,9046792.321695,11120522.329593,PREDICTIVE_NOT_BOUND
lang:swc-Latn-CD:variety:kivu-congo-swahili,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-TEXT,1024,5403341.273550,6291954.428444,7415521.775221,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-ACCESSIBLE-PUBLICATION,1024,362483.203318,416856.102989,488166.361651,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-AUDIO,1024,436474.869129,524758.985297,640543.929593,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-CAPTIONS,1024,430532.990583,519391.873132,635930.625660,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-COMPLETE-ACCESS,1024,680049.372748,848800.782298,1070118.878948,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-NAMED-SIGN,1024,461695.419672,562049.629847,693664.546996,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-TEXT,1024,337045.703318,391418.602989,462728.861651,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-ACCESSIBLE-PUBLICATION,1024,1449932.813272,1667424.411956,1952665.446603,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-AUDIO,1024,1745899.476516,2099035.941187,2562175.718371,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-CAPTIONS,1024,1722131.962334,2077567.492530,2543722.502639,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-COMPLETE-ACCESS,1024,2720197.490993,3395203.129192,4280475.515789,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-NAMED-SIGN,1024,1846781.678688,2248198.519388,2774658.187984,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-TEXT,1024,1348182.813272,1565674.411956,1850915.446603,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-ACCESSIBLE-PUBLICATION,1024,5799731.253089,6669697.647825,7810661.786410,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-AUDIO,1024,6983597.906063,8396143.764747,10248702.873485,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-CAPTIONS,1024,6888527.849334,8310269.970119,10174890.010554,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-COMPLETE-ACCESS,1024,10880789.963970,13580812.516766,17121902.063156,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-NAMED-SIGN,1024,7387126.714749,8992794.077550,11098632.751936,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-TEXT,1024,5392731.253089,6262697.647825,7403661.786410,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-ACCESSIBLE-PUBLICATION,1024,364993.938748,419410.712799,492590.839041,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-AUDIO,1024,440551.496636,528906.850697,647727.859056,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-CAPTIONS,1024,434636.158633,523566.742865,643161.325497,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-COMPLETE-ACCESS,1024,687841.676367,856729.254183,1083850.660786,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-NAMED-SIGN,1024,466329.398595,566764.586220,701830.654315,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-TEXT,1024,339556.438748,393973.212799,467153.339041,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-ACCESSIBLE-PUBLICATION,1024,1459975.754994,1677642.851198,1970363.356166,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-AUDIO,1024,1762205.986542,2115627.402788,2590911.436225,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-CAPTIONS,1024,1738544.634534,2094266.971459,2572645.301988,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-COMPLETE-ACCESS,1024,2751366.705468,3426917.016731,4335402.643144,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-NAMED-SIGN,1024,1865317.594381,2267058.344879,2807322.617263,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-TEXT,1024,1358225.754994,1575892.851198,1868613.356166,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-ACCESSIBLE-PUBLICATION,1024,5839903.019974,6710571.404789,7881453.424662,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-AUDIO,1024,7048823.946165,8462509.611150,10363645.744898,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-CAPTIONS,1024,6954178.538135,8377067.885834,10290581.207953,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-COMPLETE-ACCESS,1024,11005466.821873,13707668.066922,17341610.572575,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-NAMED-SIGN,1024,7461270.377522,9068233.379516,11229290.469049,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,PRIMARY_SCRIPT_SHRINKAGE,CANON-400K,PKG-TEXT,1024,5432903.019974,6303571.404789,7474453.424662,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-ACCESSIBLE-PUBLICATION,1024,368069.003322,416280.716241,479872.141034,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-AUDIO,1024,445544.413321,523824.742121,627076.780684,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-CAPTIONS,1024,439661.581287,518451.547644,622375.800000,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-COMPLETE-ACCESS,1024,697385.428574,847015.015394,1044376.984940,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-NAMED-SIGN,1024,472004.940609,560987.658111,678356.186322,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,STRONG_SCRIPT_SHRINKAGE,CANON-025K,PKG-TEXT,1024,342631.503322,390843.216241,454434.641034,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-ACCESSIBLE-PUBLICATION,1024,1472276.013287,1665122.864965,1919488.564135,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-AUDIO,1024,1782177.653284,2095298.968482,2508307.122736,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-CAPTIONS,1024,1758646.325148,2073806.190576,2489503.200001,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-COMPLETE-ACCESS,1024,2789541.714294,3388060.061574,4177507.939757,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-NAMED-SIGN,1024,1888019.762435,2243950.632446,2713424.745290,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,STRONG_SCRIPT_SHRINKAGE,CANON-100K,PKG-TEXT,1024,1370526.013287,1563372.864965,1817738.564135,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-ACCESSIBLE-PUBLICATION,1024,5889104.053147,6660491.459859,7677954.256538,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-AUDIO,1024,7128710.613135,8381195.873928,10033228.490945,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-CAPTIONS,1024,7034585.300592,8295224.762302,9958012.800002,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-COMPLETE-ACCESS,1024,11158166.857173,13552240.246293,16710031.759029,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-NAMED-SIGN,1024,7552079.049740,8975802.529783,10853698.981157,PREDICTIVE_NOT_BOUND
lang:swh-Latn-BI,STRONG_SCRIPT_SHRINKAGE,CANON-400K,PKG-TEXT,1024,5482104.053147,6253491.459859,7270954.256538,PREDICTIVE_NOT_BOUND
lang:swh-Latn-KE,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-ACCESSIBLE-PUBLICATION,1024,364811.807980,415590.385430,484972.274369,PREDICTIVE_NOT_BOUND
lang:swh-Latn-KE,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-AUDIO,1024,440255.774796,522703.866723,635357.758278,PREDICTIVE_NOT_BOUND
lang:swh-Latn-KE,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-CAPTIONS,1024,434338.511522,517323.374880,630710.690208,PREDICTIVE_NOT_BOUND
lang:swh-Latn-KE,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-COMPLETE-ACCESS,1024,687276.416393,844872.508774,1060205.728569,PREDICTIVE_NOT_BOUND
lang:swh-Latn-KE,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-NAMED-SIGN,1024,465993.246035,559713.538031,687769.328821,PREDICTIVE_NOT_BOUND
lang:swh-Latn-KE,DIFFUSE_WEAK_SHRINKAGE,CANON-025K,PKG-TEXT,1024,339374.307980,390152.885430,459534.774369,PREDICTIVE_NOT_BOUND
lang:swh-Latn-KE,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-ACCESSIBLE-PUBLICATION,1024,1459247.231921,1662361.541720,1939889.097477,PREDICTIVE_NOT_BOUND
lang:swh-Latn-KE,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-AUDIO,1024,1761023.099184,2090815.466892,2541431.033111,PREDICTIVE_NOT_BOUND
lang:swh-Latn-KE,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-CAPTIONS,1024,1737354.046087,2069293.499522,2522842.760834,PREDICTIVE_NOT_BOUND
lang:swh-Latn-KE,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-COMPLETE-ACCESS,1024,2749105.665571,3379490.035096,4240822.914276,PREDICTIVE_NOT_BOUND
lang:swh-Latn-KE,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-NAMED-SIGN,1024,1863972.984142,2238854.152123,2751077.315286,PREDICTIVE_NOT_BOUND
lang:swh-Latn-KE,DIFFUSE_WEAK_SHRINKAGE,CANON-100K,PKG-TEXT,1024,1357497.231921,1560611.541720,1838139.097477,PREDICTIVE_NOT_BOUND
lang:swh-Latn-KE,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-ACCESSIBLE-PUBLICATION,1024,5836988.927682,6649446.166879,7759556.389909,PREDICTIVE_NOT_BOUND
lang:swh-Latn-KE,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-AUDIO,1024,7044092.396735,8363261.867567,10165724.132444,PREDICTIVE_NOT_BOUND
lang:swh-Latn-KE,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-CAPTIONS,1024,6949416.184346,8277173.998087,10091371.043334,PREDICTIVE_NOT_BOUND
lang:swh-Latn-KE,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-COMPLETE-ACCESS,1024,10996422.662284,13517960.140385,16963291.657103,PREDICTIVE_NOT_BOUND
lang:swh-Latn-KE,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-NAMED-SIGN,1024,7455891.936567,8955416.608489,11004309.261143,PREDICTIVE_NOT_BOUND
lang:swh-Latn-KE,DIFFUSE_WEAK_SHRINKAGE,CANON-400K,PKG-TEXT,1024,5429988.927682,6242446.166879,7352556.389909,PREDICTIVE_NOT_BOUND
lang:swh-Latn-KE,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-ACCESSIBLE-PUBLICATION,1024,364063.263565,418382.105110,487731.143861,PREDICTIVE_NOT_BOUND
lang:swh-Latn-KE,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-AUDIO,1024,439040.379213,527236.722356,639837.275762,PREDICTIVE_NOT_BOUND
lang:swh-Latn-KE,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-CAPTIONS,1024,433115.203206,521885.741292,635219.371217,PREDICTIVE_NOT_BOUND
lang:swh-Latn-KE,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-COMPLETE-ACCESS,1024,684953.238376,853536.873448,1068768.139592,PREDICTIVE_NOT_BOUND
lang:swh-Latn-KE,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-NAMED-SIGN,1024,464611.683087,564866.120020,692861.280336,PREDICTIVE_NOT_BOUND
lang:swh-Latn-KE,PRIMARY_SCRIPT_SHRINKAGE,CANON-025K,PKG-TEXT,1024,338625.763565,392944.605110,462293.643861,PREDICTIVE_NOT_BOUND
lang:swh-Latn-KE,PRIMARY_SCRIPT_SHRINKAGE,CANON-100K,PKG-ACCESSIBLE-PUBLICATION,1024,1456253.054259,1673528.420441,1950924.575445,PREDICTIVE_NOT_BOUND
