edition_target_id,edition_key,edition_role,edition_derivation_class,normalized_language_codes_json,language_code_status,language_names_json,normalized_script_codes_json,script_code_status,script_orthography_json,mode_json,mode_status,territory_community_json,production_intervention_scope,effective_order_l_target,target_kind,regional_stratum_id,disposition,registry_row_hash
edition-target:lang:woe-Latn-FM,lang:woe-Latn-FM,canonical_language_edition,CANONICAL_V2_EDITION,"[""woe-Latn-FM""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Woleaian""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Woleaian Latin orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Federated States of Micronesia"",""Woleaian-using communities""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,b9ebe01003f2770bda67fa4ecf8bf5d5ff9019ecf9eefded253b517d8b22386a
edition-target:lang:xav-BR,lang:xav-BR,canonical_language_edition,CANONICAL_V2_EDITION,"[""xav-BR""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Xavante""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""community-approved Xavante orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Brazil"",""Xavante communities""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,669a450f2f56fe894f7ce44280822bf7fdd0792c9465e1d73607b6c77e9764ac
edition-target:lang:xh-Latn-ZA,lang:xh-Latn-ZA,canonical_language_edition,CANONICAL_V2_EDITION,"[""xh-Latn-ZA""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""isiXhosa""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""South African standard""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""South Africa""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,7beef8d4e636bb5ab078cb956ade3eaff70527b3e7b695bc9ba1767ecd75ef82
edition-target:lang:xki-KE,lang:xki-KE,canonical_language_edition,CANONICAL_V2_EDITION,"[""xki-KE""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Kenyan Sign Language""]","[""Zyyy""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,[],"[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Kenya""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,955ac1543306e7e9141a01741ada7ba0c8e8198270bf4a0dea527766dcb6c790
edition-target:lang:xmr-Latn-PF,lang:xmr-Latn-PF,canonical_language_edition,CANONICAL_V2_EDITION,"[""xmr-Latn-PF""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""ʻeo ʻenana / North Marquesan""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""North Marquesan Latin orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""French Polynesia"",""ʻeo ʻenana / North Marquesan community""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,a921da802e4de4fd78ceeef2d6ea127c93eeea7b9217abbc0c7e2cedabf038fd
edition-target:lang:xmw-Latn-MG,lang:xmw-Latn-MG,canonical_language_edition,CANONICAL_V2_EDITION,"[""xmw-Latn-MG""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Tsimihety Malagasy""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Tsimihety scaffold""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Madagascar, Tsimihety communities""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,db14b6531242849a89d03b19c05db8fcef1a45612f618e6fc559944934b6578c
edition-target:lang:xnz-Latn-EG,lang:xnz-Latn-EG,canonical_language_edition,CANONICAL_V2_EDITION,"[""xnz-Latn-EG""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Kenzi""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""community orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Egypt""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,8cc737518be41babe31e20d04c7d6ab3246b95ba977f0af0b7d364ee4ccc16c7
edition-target:lang:xog-Latn-UG,lang:xog-Latn-UG,canonical_language_edition,CANONICAL_V2_EDITION,"[""xog-Latn-UG""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Lusoga""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Uganda standard""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Uganda""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,cfcf663991df01dd0a5ea5098546dc1ee868e7e970b4d49e9a3e6edbbd666b8e
edition-target:lang:xpe-Latn-LR,lang:xpe-Latn-LR,canonical_language_edition,CANONICAL_V2_EDITION,"[""xpe-Latn-LR""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Liberia Kpelle""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Liberia standard""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Liberia""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,b74316dc316c78384227ab5e2a56e19a5ef0761fe3f2c143158b3041ed6c000d
edition-target:lang:xsu-BR,lang:xsu-BR,canonical_language_edition,CANONICAL_V2_EDITION,"[""xsu-BR""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Sanumá""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""community-approved Sanumá orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Brazil"",""Sanumá communities""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,fab5082cd7ea2c85e2deebf9dd6b36e3b24a5af3fd75fa933d84338411e45dba
edition-target:lang:xsu-VE,lang:xsu-VE,canonical_language_edition,CANONICAL_V2_EDITION,"[""xsu-VE""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Sanumá""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""community-approved Sanumá orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Venezuela"",""Sanumá communities""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,eff8ed86f01d40f6dd18f7e672f2f0e775be2a051c49b15b4abb387eac8794d5
edition-target:lang:xuu-Latn-BW,lang:xuu-Latn-BW,canonical_language_edition,CANONICAL_V2_EDITION,"[""xuu-Latn-BW""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Khwedam/Kxoe""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""community orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Botswana""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,b8d1f4ef66cdadf80369681ac04e239a6bba0531552ad1bfdaa9e33dc171f11d
edition-target:lang:xuu-Latn-NA,lang:xuu-Latn-NA,canonical_language_edition,CANONICAL_V2_EDITION,"[""xuu-Latn-NA""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Khwedam/Kxoe""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""community orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Namibia""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,26fffa253c008b77f9ff4f7d94a2dad41ab953386911d6d4d9c3ee0231eea3fb
edition-target:lang:yag-CL,lang:yag-CL,canonical_language_edition,CANONICAL_V2_EDITION,"[""yag-CL""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Yagán""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""community-approved Yagán orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Chile"",""Yagán communities""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,164014c9445082321bf6bf00e9d416de4322be4fce95274ab55fa2f342d4d7f2
edition-target:lang:yao-Latn-MW,lang:yao-Latn-MW,canonical_language_edition,CANONICAL_V2_EDITION,"[""yao-Latn-MW""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Chiyao/Yao""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Malawi standard""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Malawi""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,5a68865d1a696a2848af4853129c23b118ad12afede61dfce1f366a0738387fb
edition-target:lang:yao-Latn-MZ,lang:yao-Latn-MZ,canonical_language_edition,CANONICAL_V2_EDITION,"[""yao-Latn-MZ""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Chiyao/Yao""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Mozambique standard""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Mozambique""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,163f28dc72d075d56aa5d73cf4bd96406d7086867e4d0dd1bb5c3b8b1df6e0fc
edition-target:lang:yao-Latn-TZ,lang:yao-Latn-TZ,canonical_language_edition,CANONICAL_V2_EDITION,"[""yao-Latn-TZ""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Chiyao/Yao""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Tanzania standard""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Tanzania""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,31dba0d12ada336e652daecbf43b1f7d5bc26b8f32a394cbbda844a430b0c31e
edition-target:lang:yap-Latn-FM,lang:yap-Latn-FM,canonical_language_edition,CANONICAL_V2_EDITION,"[""yap-Latn-FM""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Yapese""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Yapese Latin orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Federated States of Micronesia"",""Yapese-using communities""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,fbe7924ef0ba5854a088decdfe0aa4e3d6dd112b4b8b5abec7ed6702c75d550b
edition-target:lang:yer-Latn-NG,lang:yer-Latn-NG,canonical_language_edition,CANONICAL_V2_EDITION,"[""yer-Latn-NG""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Tarok""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Nigeria standard""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Nigeria""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,a67db876989eb60df175055dfe8098f8573acc96f33c2726b714ee6d6bd9c3c1
edition-target:lang:ykg-RU,lang:ykg-RU,canonical_language_edition,CANONICAL_V2_EDITION,"[""ykg-RU""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Tundra Yukaghir""]","[""Cyrl""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Cyrillic"",""exact Tundra Yukaghir standard/local variety required""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Russian Arctic and sub-Arctic"",""Tundra Yukaghir communities""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,6393188cc431357bd7b192df85e340ad3346915d61f137714ba0f737ab2d1577
edition-target:lang:ymm-Latn-SO,lang:ymm-Latn-SO,canonical_language_edition,CANONICAL_V2_EDITION,"[""ymm-Latn-SO""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Maay""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Maay-specific orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Somalia""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,9939e188c50110ac4c848d97616facd5e635ca8d13caaef72fca6a6b82895fd9
edition-target:lang:ynk-RU,lang:ynk-RU,canonical_language_edition,CANONICAL_V2_EDITION,"[""ynk-RU""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Naukan Yupik""]","[""Cyrl""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Cyrillic"",""exact Naukan Yupik standard/local variety required""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Russian Arctic and sub-Arctic"",""Naukan Yupik communities""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,04d1f581e04c575b275dddb286b8bf5d348946c39ae3324798fa0de773d02a87
edition-target:lang:yo-Latn-BJ,lang:yo-Latn-BJ,canonical_language_edition,CANONICAL_V2_EDITION,"[""yo-Latn-BJ""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Benin Yoruba""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin with full tone marks and underdots""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Benin""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,4aeef83f94da5e6420a0b0a8a598039c4214a4af94db19d7797871c55a09c69c
edition-target:lang:yo-Latn-NG,lang:yo-Latn-NG,canonical_language_edition,CANONICAL_V2_EDITION,"[""yo-Latn-NG""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Standard Yoruba"",""Yoruba""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Latin with full tone marks and underdots"",""unmarked input accepted only for search""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Nigeria""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,45d6cd0b08d0843ca1ec5981e3809397d1719ad6c8c6e536bd33300ae01f854c
edition-target:lang:yo-Latn-TG,lang:yo-Latn-TG,canonical_language_edition,CANONICAL_V2_EDITION,"[""yo-Latn-TG""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Togo Yoruba""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin with full tone marks and underdots""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Togo""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,626e0eeaac55d80f74677bbcde31c216a5137d78e7f201e191576130ec7a074f
edition-target:lang:yrk-RU,lang:yrk-RU,canonical_language_edition,CANONICAL_V2_EDITION,"[""yrk-RU""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Tundra Nenets""]","[""Cyrl""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Cyrillic"",""exact Tundra Nenets standard/local variety required""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Russian Arctic and sub-Arctic"",""Tundra Nenets communities""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,3fc1ee3d2f057d1ceefb741b1954d4c75e3b4cf1b6f59e3078ae5e0501d2ac44
edition-target:lang:yrl-BR,lang:yrl-BR,canonical_language_edition,CANONICAL_V2_EDITION,"[""yrl-BR""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Nheengatu""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""community-approved Nheengatu orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Brazil"",""Nheengatu communities""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,3cf653ac651fac4042f2f9338220f90f44b4eaf6cbb882ea3bbb47e7e9461efb
edition-target:lang:yua-BZ,lang:yua-BZ,canonical_language_edition,CANONICAL_V2_EDITION,"[""yua-BZ""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Belize Yucatec Maya""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Belize Yucatec community orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Belize""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,f13726363c36cccdc826ea14b400df5d762a1a51a1c74fd55e11045061ea62fd
edition-target:lang:yua-MX,lang:yua-MX,canonical_language_edition,CANONICAL_V2_EDITION,"[""yua-MX""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Maayat’aan / Yucatec Maya""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Official Latin Maayat’aan orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Mexico""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,f53dc51148f20adfd50deec19c08dba60df760eab260e00335a376931d065646
edition-target:lang:yue-Hans-CN,lang:yue-Hans-CN,canonical_language_edition,CANONICAL_V2_EDITION,"[""yue-Hans-CN""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Cantonese (Yue)""]","[""Hans""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Simplified Han""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Guangdong, Guangxi and mainland diaspora""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,f5c4f0069924a4e4d26e21d35ef041c67adf2b5150531e81b83360ce9f4fc796
edition-target:lang:yue-Hant-CX,lang:yue-Hant-CX,canonical_language_edition,CANONICAL_V2_EDITION,"[""yue-Hant-CX""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Cantonese""]","[""Hant""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Traditional Chinese characters"",""Cantonese reading support""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Christmas Island"",""Cantonese-language community""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,714183f17e354927e20d4114844ce9de12e6ae82567f4a824d43b88bdbbe465b
edition-target:lang:yue-Hant-HK,lang:yue-Hant-HK,canonical_language_edition,CANONICAL_V2_EDITION,"[""yue-Hant-HK""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Cantonese (Yue)""]","[""Hant""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Traditional Han""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Hong Kong""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,06fa465d2494989fca48c95fe244a813364f7f38a76108d25155642ddcf0b754
edition-target:lang:yux-RU,lang:yux-RU,canonical_language_edition,CANONICAL_V2_EDITION,"[""yux-RU""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Forest Yukaghir""]","[""Cyrl""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Cyrillic"",""exact Forest Yukaghir standard/local variety required""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Russian Arctic and sub-Arctic"",""Forest Yukaghir communities""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,dd8b033f4d19975bf5e715c1a1290fcae4bdbeda32dafe2782f1634bae2a15f0
edition-target:lang:zag-Berf-SD,lang:zag-Berf-SD,canonical_language_edition,CANONICAL_V2_EDITION,"[""zag-Berf-SD""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Zaghawa/Beria""]","[""Berf""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Beria Erfe"",""additional community script""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Sudan""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,df736f983aa6050db80df4fd25e637ad6188153b31fbc5ad86bc001027713cee
edition-target:lang:zag-Berf-TD,lang:zag-Berf-TD,canonical_language_edition,CANONICAL_V2_EDITION,"[""zag-Berf-TD""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Zaghawa/Beria""]","[""Berf""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Beria Erfe"",""additional community script""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Chad""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,e6666375d5c9ec309ccd56da7a7779d77751b2d13757a53cd373d905d942180f
edition-target:lang:zag-Latn-SD,lang:zag-Latn-SD,canonical_language_edition,CANONICAL_V2_EDITION,"[""zag-Latn-SD""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Zaghawa/Beria""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""community orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Sudan""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,557a3ea195c9a2ec0145fed3c00d19ed2538255a1ba86bd5c21489fadb0d0c2f
edition-target:lang:zag-Latn-TD,lang:zag-Latn-TD,canonical_language_edition,CANONICAL_V2_EDITION,"[""zag-Latn-TD""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Zaghawa/Beria""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""community orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Chad""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,1f45f275aae20771b6766eee368348ab4d425d33a5824c87616c2256b00c5319
edition-target:lang:zdj-Arab-KM,lang:zdj-Arab-KM,canonical_language_edition,CANONICAL_V2_EDITION,"[""zdj-Arab-KM""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Shingazidja""]","[""Arab""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Shingazidja Arabic-derived / Ajami orthography"",""right-to-left""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Comoros"",""Ngazidja Shingazidja community""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,76ca956ca7cf5db778c80367d6b95cb695728e13e820ef4b99ef201c5a0453ab
edition-target:lang:zdj-Latn-KM,lang:zdj-Latn-KM,canonical_language_edition,CANONICAL_V2_EDITION,"[""zdj-Latn-KM""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Shingazidja""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""Grande Comore standard"",""Shingazidja Latin orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Comoros, Grande Comore"",""Comoros"",""Ngazidja Shingazidja community""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,642a749521ef1a74d42f0c65ee4e6a9f84741e21bcb4dfb8c80ae9d892cf9436
edition-target:lang:zen-Latn-MR,lang:zen-Latn-MR,canonical_language_edition,CANONICAL_V2_EDITION,"[""zen-Latn-MR""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Zenaga""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin"",""community orthography""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Mauritania""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,35ef87a24e111174c8773d6e4adc8036888c7a35c7f78bff747f4567507ecc6e
edition-target:lang:zgh-Latn-MA,lang:zgh-Latn-MA,canonical_language_edition,CANONICAL_V2_EDITION,"[""zgh-Latn-MA""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Standard Moroccan Amazigh""]","[""Latn""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Latin tertiary/search companion""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Morocco""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,01a47a48cc5144bea12dde7ad23de0d0fabf6edc5fa778a1d0b61aefb3d969f0
edition-target:lang:zgh-Tfng-MA,lang:zgh-Tfng-MA,canonical_language_edition,CANONICAL_V2_EDITION,"[""zgh-Tfng-MA""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Standard Moroccan Amazigh""]","[""Tfng""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""IRCAM Neo-Tifinagh""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Morocco""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,becb08d723b90604fd7e47c59033980bb398411c83fce13368304b0e11628e8a
edition-target:lang:zh-Hans-CN,lang:zh-Hans-CN,canonical_language_edition,CANONICAL_V2_EDITION,"[""zh-Hans-CN""]",SUCCESSOR_V3_EXPLICIT_TAG,"[""Standard Written Chinese base"",""separate Sinitic and minority-language adaptation required"",""Standard Written Chinese plus English for research purposes""]","[""Hans""]",SUCCESSOR_V3_DERIVED_FROM_EXPLICIT_TAG_OR_ORTHOGRAPHY,"[""Simplified Chinese characters"",""Simplified Chinese characters with Latin-script English""]","[""written_or_multimodal""]",SUCCESSOR_V3_EXPLICIT_MODE,"[""Mainland China"",""census-defined migration-affected children"",""Mainland China"",""postgraduate learners, with research use extending beyond this cohort""]",canonical_language_edition,true,canonical_language_edition,,CANONICAL_V2_EDITION,2f78208281cc3c4c1ceadb468d15293061d52a503d7f035e10e93569729ea2e7
