intervention_id,intervention_type,intervention_name,target_profiles,output_count,territory_or_scope,portfolio_lane,lane_basis,population_low,population_base,population_high,source_population_low_reported,source_population_high_reported,population_interval_status,population_measure,population_years,population_observation_ids,population_source_ids,profile_authority_source_ids,profile_population_attribution,source_confidence,source_tier,marginal_access_low,marginal_access_base_sensitivity,marginal_access_high,access_factor_status,gross_tokens_low,gross_tokens_base,gross_tokens_high,api_equivalent_usd_base,gross_people_per_million_base_tokens,base_marginal_access_per_million_tokens,conservative_access_per_million_tokens,optimistic_access_per_million_tokens,scarcity_adjusted_access_per_million_tokens,recommended_first_product,recommended_openstax_next_product,recommended_openstax_depth,openstax_next_gross_tokens_low,openstax_next_gross_tokens_base,openstax_next_gross_tokens_high,profile_resolution_status,profile_ranking_treatment,deduplication_rule,evidence_caveat,base_efficiency_rank_low,base_efficiency_rank_high,gross_efficiency_rank_low,gross_efficiency_rank_high,conservative_efficiency_rank_low,conservative_efficiency_rank_high,optimistic_efficiency_rank_low,optimistic_efficiency_rank_high,scarcity_efficiency_rank_low,scarcity_efficiency_rank_high,informative_rank_best,informative_rank_worst,informative_rank_views_available,conservative_view_treatment,admission_lane,admission_lane_rank_low,admission_lane_rank_high,portfolio_position
EXP-011,natural_language_edition,Indonesia Nias Latin-script edition,nia-Latn-ID,1,Indonesia,regional_depth,R2_100k_to_999k; vitality is not inferred from population band,747168,747168,747168,747168,747168,source_interval_or_exact_bounds,daily_language_at_home_age5plus_persons,2010,POP-ID-017,PM-S005,,,high,1,0,358641,747168,territory_adult_literacy_proxy_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,183441.937,88052.218,0.000,818601.634,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_explicit_scoring_profile_population_scope_preserved,provisional_gross_ceiling_and_sensitivity_only,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",75,75,77,77,1,137,76,76,38,137,75,76,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,base,75,75,80
NAT-026,natural_language_edition,Avadhi Nepal profile,awa-Deva-NP,1,Nepal,regional_depth,R2_100k_to_999k; vitality is not inferred from population band,864276,864276,864276,864276,864276,source_interval_or_exact_bounds,census_mother_tongue_persons,2021,POP-NP-007,PM-S004,,,high,1,0,276568,553137,direct_language_specific_literacy_rate;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,212193.863,67901.957,0.000,606020.135,,FR-2 Formal Reasoning Core,MV-1,D2,1087145,4356012,18630029,,,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",76,76,76,76,1,137,77,77,38,137,76,77,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,optimistic,77,77,81
EXP-030,natural_language_edition,Zimbabwe Ndau Latin-script edition,ndc-Latn-ZW,1,Zimbabwe,regional_depth,R2_100k_to_999k; vitality is not inferred from population band,372607,372607,372607,372607,372607,source_interval_or_exact_bounds,census_mother_tongue_persons,2022,POP-ZW-006,PM-S011,,,high,1,0,173691,372607,territory_adult_literacy_proxy_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,91481.099,42643.975,0.000,408230.410,,FR-2 Formal Reasoning Core,MV-1,D2,1087145,4356012,18630029,resolved_explicit_scoring_profile_population_scope_preserved,provisional_gross_ceiling_and_sensitivity_only,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",78,78,80,80,1,137,80,80,38,137,78,80,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,base,78,78,82
OBS-GRG-PL-002,natural_language_edition,Silesian in ślabikŏrzowy szrajbōnek,szl-Latn-PL,1,Poland,regional_depth,R2_100k_to_999k; vitality is not inferred from population band,467145,467145,467145,467145,467145,source_interval_or_exact_bounds,census_languages_used_at_home_multiple_response_persons,2021-03-31,GRG-PL-002,GRG-S006,,,high,1,0,116786,467145,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,114691.721,28672.869,0.000,511806.796,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_explicit_profile_with_variant_caveat,rankable target profile; population remains only the cited observed audience,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",81,81,78,78,1,137,78,78,38,137,78,81,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,optimistic,78,78,83
NAT-041,natural_language_edition,Tetum Prasa,tet-Latn-TL,1,Timor-Leste,regional_depth,R2_100k_to_999k; vitality is not inferred from population band,361027,361027,361027,361027,361027,source_interval_or_exact_bounds,census_mother_tongue_persons,2015,ALG-TL-L001,ALG-S014,,,high,1,0,125276,361027,territory_adult_literacy_proxy_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,88638.020,30757.302,0.000,395543.295,,FR-2 Formal Reasoning Core,MV-1,D2,1087145,4356012,18630029,,,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",79,79,81,81,1,137,81,81,38,137,79,81,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,base,79,79,84
OBS-POP-SN-AFG-005,natural_language_edition,"Senegal Mandinka (Màndienka), official Latin profile",mnk-Latn-SN,1,Senegal,regional_depth,R2_100k_to_999k; vitality is not inferred from population band,465052,465052,465052,465052,465052,source_interval_or_exact_bounds,census_principal_language_commonly_spoken_persons_age_3_plus,2023,POP-SN-AFG-005,AFG-S009,,,high,1,0,117100,465052,territory_adult_literacy_proxy_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,114177.855,28749.961,0.000,509513.693,,FR-2 Formal Reasoning Core,MV-1,D2,1087145,4356012,18630029,resolved_single_profile,rankable target profile; population remains only the cited observed audience,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",80,80,79,79,1,137,79,79,38,137,79,80,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,optimistic,79,79,85
OBS-GRG-US-030,natural_language_edition,YIVO Standard Yiddish edition for the explicitly named YIVO-reading audience,ydd-Hebr-US,1,United States,regional_depth,R2_100k_to_999k; vitality is not inferred from population band,189401,194800,200199,189401,200199,source_interval_or_exact_bounds,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,2017-2021,GRG-US-030,GRG-S001,S-ACS;S-IANA;S-YIVO,ACS Yiddish does not identify YIVO versus Hasidic orthographic audience; the interval is an upper ceiling for this edition,high,1,0,48700,200199,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,47826.579,11956.645,0.000,219339.196,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_exact_single_edition,resolved_single_exact_edition; pooled population counted once; 1 full output cost(s); no shared-core savings credited,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count. Profile recovery: ACS Yiddish does not identify YIVO versus Hasidic orthographic audience; the interval is an upper ceiling for this edition Caveat: Exact edition is reproducible but its audience share inside the pooled ACS observation is unknown.",83,83,83,83,1,137,83,83,38,137,83,83,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,base,83,83,86
OBS-GRG-US-029,natural_language_edition,English-oriented Pennsylvania German spelling used by Vitt Du Deitsh Shvetza / Di Heilich Shrift / Ich Kann PA Deitsh Shreiva,pdc-Latn-US,1,United States,regional_depth,R2_100k_to_999k; vitality is not inferred from population band,179920,185200,190480,179920,190480,source_interval_or_exact_bounds,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,2017-2021,GRG-US-029,GRG-S001,S-ACS;S-IANA;S-PDC,ACS Pennsylvania German does not identify spelling-system competence; interval is an edition ceiling,high,1,0,46300,190480,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,45469.622,11367.406,0.000,208691.003,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_exact_single_edition,resolved_single_exact_edition; pooled population counted once; 1 full output cost(s); no shared-core savings credited,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count. Profile recovery: ACS Pennsylvania German does not identify spelling-system competence; interval is an edition ceiling Caveat: The alternative German-oriented system is not claimed covered.",84,84,84,84,1,137,84,84,38,137,84,84,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,optimistic,84,84,87
EXP-031,natural_language_edition,Timor-Leste Makasai Latin-script edition,mkz-Latn-TL,1,Timor-Leste,regional_depth,R2_100k_to_999k; vitality is not inferred from population band,123840,123840,123840,123840,123840,source_interval_or_exact_bounds,census_mother_tongue_persons,2015,ALG-TL-L003,ALG-S014,,,high,1,0,42972,123840,territory_adult_literacy_proxy_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,30404.741,10550.327,0.000,135679.829,,FR-2 Formal Reasoning Core,MV-1,D2,1087145,4356012,18630029,resolved_explicit_scoring_profile_population_scope_preserved,provisional_gross_ceiling_and_sensitivity_only,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",85,85,86,86,1,137,86,86,38,137,85,86,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,base,85,85,88
OBS-GRG-US-003,natural_language_edition,Diné Bizaad in Navajo Nation school orthography,nv-Latn-US,1,United States,regional_depth,R2_100k_to_999k; vitality is not inferred from population band,158202,161200,164198,158202,164198,source_interval_or_exact_bounds,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,2017-2021,GRG-US-003,GRG-S001,,,high,1,0,40300,164198,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,39577.231,9894.308,0.000,179896.290,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_single_profile,rankable target profile; population remains only the cited observed audience,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",86,86,85,85,1,137,85,85,38,137,85,86,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,optimistic,85,85,89
EXP-026,natural_language_edition,Peru Ashaninka Latin-script edition,cni-Latn-PE,1,Peru,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,73567,73567,73567,73567,73567,source_interval_or_exact_bounds,census_language_learned_in_childhood_age3plus_persons,2017,POP-PE-003,PM-S007,,,high,1,0,34451,73567,territory_adult_literacy_proxy_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,18061.899,8458.283,0.000,80600.436,,FR-2 Formal Reasoning Core,MV-1,D2,1087145,4356012,18630029,resolved_explicit_scoring_profile_population_scope_preserved,provisional_gross_ceiling_and_sensitivity_only,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",87,87,89,89,1,137,90,90,38,137,87,90,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,base,87,87,90
EXP-036,natural_language_edition,New Zealand Samoan Latin-script edition,sm-Latn-NZ,1,New Zealand,regional_depth,R2_100k_to_999k; vitality is not inferred from population band,110539,110541,110543,110539,110543,source_interval_or_exact_bounds,census_languages_spoken_multiple_response_persons,2023,POP-NZ-003,PM-S014,,,high,1,0,27635,110543,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,27139.619,6784.843,0.000,121111.558,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_explicit_scoring_profile_population_scope_preserved,provisional_gross_ceiling_and_sensitivity_only,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",88,88,87,87,1,137,87,87,38,137,87,88,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,optimistic,87,87,91
EXP-027,natural_language_edition,Peru Awajun Latin-script edition,agr-Latn-PE,1,Peru,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,56584,56584,56584,56584,56584,source_interval_or_exact_bounds,census_language_learned_in_childhood_age3plus_persons,2017,POP-PE-004,PM-S007,,,high,1,0,26498,56584,territory_adult_literacy_proxy_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,13892.295,6505.691,0.000,61993.762,,FR-2 Formal Reasoning Core,MV-1,D2,1087145,4356012,18630029,resolved_explicit_scoring_profile_population_scope_preserved,provisional_gross_ceiling_and_sensitivity_only,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",89,89,94,94,1,137,94,94,38,137,89,94,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,base,89,89,92
OBS-GRG-PL-004,natural_language_edition,School-standard Kashubian,csb-Latn-PL,1,Poland,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,89198,89198,89198,89198,89198,source_interval_or_exact_bounds,census_languages_used_at_home_multiple_response_persons,2021-03-31,GRG-PL-004,GRG-S006,,,high,1,0,22300,89198,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,21899.565,5475.014,0.000,97725.851,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_explicit_profile_with_variant_caveat,rankable target profile; population remains only the cited observed audience,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",92,92,88,88,1,137,88,88,38,137,88,92,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,optimistic,88,88,93
EXP-032,natural_language_edition,Timor-Leste Kemak Latin-script edition,kem-Latn-TL,1,Timor-Leste,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,68995,68995,68995,68995,68995,source_interval_or_exact_bounds,census_mother_tongue_persons,2015,ALG-TL-L006,ALG-S014,,,high,1,0,23941,68995,territory_adult_literacy_proxy_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,16939.398,5877.906,0.000,75591.326,,FR-2 Formal Reasoning Core,MV-1,D2,1087145,4356012,18630029,resolved_explicit_scoring_profile_population_scope_preserved,provisional_gross_ceiling_and_sensitivity_only,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",90,90,92,92,1,137,92,92,38,137,90,92,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,base,90,90,94
OBS-GRG-US-026,natural_language_edition,Jamaican Creole in Cassidy/JLU orthography,jam-Latn-JM,1,United States,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,68605,72000,75395,68605,75395,source_interval_or_exact_bounds,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,2017-2021,GRG-US-026,GRG-S001,,,high,1,0,18000,75395,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,17677.175,4419.294,0.000,82603.203,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_explicit_profile_with_variant_caveat,rankable target profile; population remains only the cited observed audience,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",93,93,90,90,1,137,89,89,38,137,89,93,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,optimistic,89,89,95
EXP-033,natural_language_edition,Timor-Leste Bunak Latin-script edition,bfn-Latn-TL,1,Timor-Leste,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,64686,64686,64686,64686,64686,source_interval_or_exact_bounds,census_mother_tongue_persons,2015,ALG-TL-L007,ALG-S014,,,high,1,0,22446,64686,territory_adult_literacy_proxy_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,15881.469,5510.859,0.000,70870.360,,FR-2 Formal Reasoning Core,MV-1,D2,1087145,4356012,18630029,resolved_explicit_scoring_profile_population_scope_preserved,provisional_gross_ceiling_and_sensitivity_only,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",91,91,93,93,1,137,93,93,38,137,91,93,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,base,91,91,96
EXP-034,natural_language_edition,Timor-Leste Tokodede Latin-script edition,tkd-Latn-TL,1,Timor-Leste,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,46784,46784,46784,46784,46784,source_interval_or_exact_bounds,census_mother_tongue_persons,2015,ALG-TL-L008,ALG-S014,,,high,1,0,16234,46784,territory_adult_literacy_proxy_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,11486.235,3985.712,0.000,51256.824,,FR-2 Formal Reasoning Core,MV-1,D2,1087145,4356012,18630029,resolved_explicit_scoring_profile_population_scope_preserved,provisional_gross_ceiling_and_sensitivity_only,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",95,95,95,95,1,137,95,95,38,137,95,95,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,optimistic,95,95,97
EXP-028,natural_language_edition,Peru Shipibo-Konibo Latin-script edition,shp-Latn-PE,1,Peru,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,34152,34152,34152,34152,34152,source_interval_or_exact_bounds,census_language_learned_in_childhood_age3plus_persons,2017,POP-PE-005,PM-S007,,,high,1,0,15993,34152,territory_adult_literacy_proxy_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,8384.873,3926.542,0.000,37417.131,,FR-2 Formal Reasoning Core,MV-1,D2,1087145,4356012,18630029,resolved_explicit_scoring_profile_population_scope_preserved,provisional_gross_ceiling_and_sensitivity_only,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",96,96,97,97,1,137,98,98,38,137,96,98,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,base,96,96,98
NAT-044,natural_language_edition,Fataluku,ddg-Latn-TL,1,Timor-Leste,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,41500,41500,41500,41500,41500,source_interval_or_exact_bounds,census_mother_tongue_persons,2015,ALG-TL-L009,ALG-S014,,,high,1,0,14401,41500,territory_adult_literacy_proxy_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,10188.927,3535.681,0.000,45467.643,,FR-2 Formal Reasoning Core,MV-1,D2,1087145,4356012,18630029,,,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",97,97,96,96,1,137,96,96,38,137,96,97,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,optimistic,96,96,99
OBS-GRG-US-023,natural_language_edition,Standard ʻŌlelo Hawaiʻi with ʻokina and kahakō,haw-Latn-US,1,United States,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,30623,32730,34837,30623,34837,source_interval_or_exact_bounds,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,2017-2021,GRG-US-023,GRG-S001,,,high,1,0,8182,34837,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,8035.749,2008.815,0.000,38167.621,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_explicit_profile_with_variant_caveat,rankable target profile; population remains only the cited observed audience,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",98,98,98,98,1,137,97,97,38,137,97,98,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,base,98,98,100
OBS-GRG-US-017,natural_language_edition,Standard Marshallese under the 2010 Orthography Act,mh-Latn-MH,1,United States,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,25198,27160,29122,25198,29122,source_interval_or_exact_bounds,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,2017-2021,GRG-US-017,GRG-S001,,,high,1,0,6790,29122,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,6668.223,1667.056,0.000,31906.234,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_single_profile,rankable target profile; population remains only the cited observed audience,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",100,100,99,99,1,137,99,99,38,137,99,100,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,optimistic,99,99,101
EXP-035,natural_language_edition,Timor-Leste Waima'a Latin-script edition,wmh-Latn-TL,1,Timor-Leste,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,21227,21227,21227,21227,21227,source_interval_or_exact_bounds,census_mother_tongue_persons,2015,ALG-TL-L010,ALG-S014,,,high,1,0,7366,21227,territory_adult_literacy_proxy_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,5211.575,1808.473,0.000,23256.425,,FR-2 Formal Reasoning Core,MV-1,D2,1087145,4356012,18630029,resolved_explicit_scoring_profile_population_scope_preserved,provisional_gross_ceiling_and_sensitivity_only,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",99,99,100,100,1,137,100,100,38,137,99,100,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,base,99,99,102
OBS-GRG-US-001,natural_language_edition,Standard Central Alaskan Yup'ik,esu-Latn-US,1,United States,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,15337,16120,16903,15337,16903,source_interval_or_exact_bounds,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,2017-2021,GRG-US-001,GRG-S001,,,high,1,0,4030,16903,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,3957.723,989.431,0.000,18519.026,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_explicit_profile_with_variant_caveat,rankable target profile; population remains only the cited observed audience,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",102,102,102,102,1,137,102,102,38,137,102,102,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,optimistic,102,102,103
OBS-GRG-US-018,natural_language_edition,Chuuk State standard Chuukese,chk-Latn-FM,1,United States,small_population_prestige_domain_screen,R1_below_100k; vitality is not inferred from population band,12612,14700,16788,12612,16788,source_interval_or_exact_bounds,acs_2017_2021_estimated_persons_age5plus_language_spoken_at_home,2017-2021,GRG-US-018,GRG-S001,,,high,1,0,3675,16788,unmeasured_low0_neutral0.5_high1_sensitivity;unmeasured_low0_neutral0.5_high1_sensitivity,912737,4073049,18664571,16.77,3609.090,902.272,0.000,18393.031,,FR-2 Formal Reasoning Core,MV-1,D3,1612429,5474018,21073801,resolved_explicit_profile_with_variant_caveat,rankable target profile; population remains only the cited observed audience,one exact population observation; excluded if consumed by a selected shared-core package,"Population values retain the source universe and reported interval status. Missing population intervals use a zero-to-point ranking sensitivity; missing practical access or academic overlap uses low 0, neutral 0.5, high 1. Base access is therefore a labelled sensitivity, not a measured harmed-population count.",103,103,103,103,1,137,103,103,38,137,103,103,2,reported_tie_interval_but_not_used_for_admission_when_globally_degenerate,base,103,103,104
